filename,dbh,residual_dbh,fdbh,dab,residual_dab,fdab,buttress_h,height,pa,crown_vol,crown_depth,fname_noext,tag.x,tag6,tag.y,dbh_2019,species_code,species,priority,lianas_2011,lianas_2012,lianas_2013,lianas_2014,lianas_2015,lianas_2016,lianas_2017,lianas_2018,lianas_2019,lianas_2020,lianas_2021,lianas_2022,lianas_2023,lianas_2024,recorded_years,infested_years,first_inf,last_inf,H1_category,calc.dbh,dendroDiam,dendroHt,paintDiam,paintHt,crown,illumination,stemdead,DendroID,measure,date,fid,sbpltnm,quadrnt,lianas_2019_field,notes_2019,notes_2025,liana_tag_1,liana_tag_2,liana_tag_3,liana_tag_4,liana_tag_5,infestation_type,mode_l1,mode_l2,mode_l3,mode_l4,mode_l5,five_plus,x,y,priority_field,px,py,fid_tls,quadrnt_tls,dist,angle,x_tls,y_tls,x_aligned,y_aligned,dbh_cm,crown_base_h,log_dbh,log_depth,log_area,log_vol,log_height,slenderness,log_slender,cbh_ratio,log_cbh
APEIME_180862.txt,0.297886799292712,6.062312032403e-4,NA,0.300471326267294,1.8380303531012e-4,NA,3.88,21.2669993042946,33.3701605,125.454852780216,12.136999130249,APEIME_180862,180862,180862,180862,295.36313197001573,APEIME,Apeiba membranacea,high,3,4,2,4,4,3,3,4,2,3,2,1,1,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,317.4137761860563,NA,1.4,NA,1.3,1,3,alive,233840,12.87,2024-11-22,531,28,1604,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8522863408969,9.15206323236085,NA,327.8,99.7,531,1604,342.626516779,0.262795962643,-79.8522863408969,9.15206323236085,-15.65721953566051,76.7539115067733,29.536313197001572,9.1300001740456,3.3856204621713704,2.496258566463103,3.5076621024610355,4.831945955047253,3.0571565428280825,0.720028906872966,-0.32846391934328795,0.429303638158389,-0.8455908291581605
APEIME_8213.txt,0.401884914523173,4.7373330734747e-4,NA,0.356509437524262,1.5857250039532e-4,NA,4.42,21.3209999203682,52.3083249999999,225.813137229161,16.4000000953675,APEIME_8213,8213,008213,8213,386.8101849118487,APEIME,Apeiba membranacea,high,4,4,4,4,4,4,3,3,4,4,4,2,1,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,394.0615002391977,NA,2.5,NA,2.4,4,4,alive,19,109.64,2024-11-13,528,1,120,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8549318677702,9.15497393517598,NA,25.8,411,528,120,411.808984846,1.47564208789,-79.8549318677702,9.15497393517598,-7.722828512541298,-43.16800966425444,38.68101849118487,4.9209998250007025,3.65534900144797,2.797281340645244,3.957155536223698,5.419707830843145,3.059692498777968,0.5512005824052204,-0.5956565026700019,0.23080530197364776,-1.4661807724558624
APEMEM_2846.txt,0.464866139245989,3.6380630352061e-4,NA,0.455703342617689,1.8036677264996e-4,NA,2.08,23.351,79.7449275000001,217.958870776333,15.02,APEMEM_2846,2846,002846,2846,456.26404025202874,APEIME,Apeiba membranacea,high,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,457.3111175298936,NA,1.99,NA,1.89,4,4,alive,1161,81.93,2024-12-03,490,68,3314,95,NA,NA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,scrambling,-79.8490792857373,9.15373672732341,completed,673.4,297.2,490,3314,736.067524076,0.383168241325,-79.8490792857373,9.15373672732341,-45.641584750082416,-18.361407344271313,45.62640402520287,8.331,3.820486584584303,2.7093826463359885,4.3788331346263965,5.384306378825779,3.1506398097503383,0.5117869904255767,-0.669846774833965,0.35677272921930536,-1.030656312757566
APMEM_2861.txt,0.620822433263238,5.7170706512884e-4,NA,0.620822433263238,5.7170706512884e-4,NA,1.3,25.405,90.4929434999996,317.100001004167,14.154,APMEM_2861,2861,002861,2861,633.8063976775112,APEIME,Apeiba membranacea,high,2,4,2,4,3,4,4,3,2,3,2,1,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,641.0926583394961,NA,3.1,NA,3,4,3,alive,1120,53.58,2024-12-05,145,65,3311,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.849198852354,9.15317088091788,NA,662.5,234.2,145,3311,702.677657251,0.307335060353,-79.849198852354,9.15317088091788,-22.658423850868076,28.867102780719875,63.38063976775112,11.251000000000001,4.149158448370098,2.649997269653593,4.505271875290181,5.759217184711022,3.2349460050456953,0.40083217987531883,-0.9142124433244032,0.4428655776421965,-0.8144889914567602
APMEM_3141.txt,0.586996220762817,0.00227197453777565,NA,0.692011695578115,0.00566195671528853,NA,1.3,22.794,29.7536469999997,102.492460226333,17.793,APMEM_3141,3141,003141,3141,780.8996519021906,APEIME,Apeiba membranacea,high,4,4,4,4,4,4,4,4,4,4,4,NA,4,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,783.6476495490955,NA,1.4,NA,1.3,2,4,alive,1094,25.14,2024-11-28,532,64,3123,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8494813223753,9.15539789399641,NA,622.7,479.2,532,3123,785.740370606,0.623434602379,-79.8494813223753,9.15539789399641,-28.107992850253595,16.45228323164224,78.08996519021906,5.001000000000001,4.357861561909585,2.878805121524699,3.392951712713599,4.629789237105401,3.1264973434335435,0.2918940986140304,-1.231364218476042,0.21939984206370103,-1.5168594509967765
APMEM_7343.txt,0.490347299397724,6.1854344929813e-4,NA,0.491706189218262,2.3862929880682e-4,NA,2.62,21.554,53.7953575,119.899192079833,6.933,APMEM_7343,7343,007343,7343,500.642020360691,APEIME,Apeiba membranacea,high,1,1,1,1,2,1,0,0,0,NA,NA,NA,NA,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016,2011,2016,Lost lianas,NA,NA,2.65,NA,2.55,NA,NA,dead,207,NA,2021-02-02,255,11,605,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8540981893014,9.15224688944487,NA,128.1,112.9,255,605,170.751339673,0.689948278227,-79.8540981893014,9.15224688944487,-20.39249186944043,38.79409352996575,50.0642020360691,14.620999999999999,3.913306222474254,1.9362926199603534,3.985187171622824,4.7866513237274715,3.07056141417464,0.4305271855620763,-0.842744808299614,0.6783427670038044,-0.38810256273933913
ASPSPR_2178.txt,1.12779806379946,0.0022602466284674,NA,0.950586332301893,6.7242296274121e-4,NA,6.76,38.655,152.1820555,1240.0991612475,18.894,ASPSPR_2178,2178,002178,2178,1076.7372813880063,ASPICR,Aspidosperma spruceanum,low,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2014,2012,2014,Lost lianas,1119.9729307815148,NA,2.5,NA,3,4,4,alive,233688,154.62,2024-12-05,687,74,3710,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8484020867789,9.15294265195715,NA,750.9,212.1,687,3710,780.280218896,0.242826593709,-79.8484020867789,9.15294265195715,-15.68738326987068,33.48379355826691,107.67372813880063,19.761000000000003,4.67910561883234,2.9388444113469423,5.025077537688305,7.122946624149736,3.654676132772438,0.35900122219387076,-1.024429486059902,0.5112145906092356,-0.6709658344457724
ASPSPR_3730.txt,0.565826954696057,9.54314142703739e-5,NA,0.565826954696057,9.54314142703739e-5,NA,1.3,38.769,90.644196,670.509795575667,18.518,ASPSPR_3730,3730,003730,3730,579.0274881489971,ASPICR,Aspidosperma spruceanum,low,0,0,0,0,0,1,0,0,0,0,0,NA,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2016,2016,2016,Lost lianas,623.6513582160117,NA,1.5,NA,1.3,4,4,alive,233436,220.61,2024-12-04,686,59,2812,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8500005544887,9.15336308728231,NA,573.7,252.3,686,2812,626.727197431,0.381857158676,-79.8500005544887,9.15336308728231,-22.05330478382268,-21.83847510189753,57.90274881489971,20.250999999999998,4.058764858666194,2.9187432320258555,4.506941908675623,6.5080383119747,3.657620958211164,0.6695537050224435,-0.40114390045503057,0.5223503314503856,-0.6494167831618528
ASPSPR_8205.txt,0.668015436772443,3.629800067167e-4,NA,0.664495625706669,3.1960108727491e-4,NA,1.36,35.212,138.380569,884.9229932715,12.792,ASPSPR_8205,8205,008205,8205,699.5817582449156,ASPICR,Aspidosperma spruceanum,low,1,2,4,3,4,3,2,3,1,1,2,4,1,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,725.6820639621246,NA,1.9,NA,1.3,4,5,alive,233781,91.04,2024-11-19,402,1,121,50,NA,Shares many lianas with neighboring tree which it is very close to. Crown hard to see.,01010954,01010929,01011190,01010930,40931,Both,NA,NA,NA,NA,NA,scrambling,-79.8549192145347,9.155225049026,completed,26.2,438.8,402,121,439.581482777,1.47869605901,-79.8549192145347,9.155225049026,12.33891105993058,-63.031967704722945,69.95817582449156,22.42,4.247897575260591,2.548819975531653,4.930007635928088,6.7855006279695145,3.56138693359866,0.5033293047597259,-0.6865106416619312,0.6367147563330683,-0.4514335159546458
ASTGRA_5221.txt,0.913159917353712,0.0222778255599748,NA,0.835102945780697,5.6955144967054e-4,NA,4.78,39.816,153.5325115,339.737789817833,20.035,ASTGRA_5221,5221,005221,5221,839.3368921424022,AST2GR,Astronium graveolens,low,1,4,2,3,3,2,2,1,3,1,2,4,0,2,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,839.3049954256336,NA,4.6,NA,4.5,3,4,alive,3020,45.66,2024-12-13,689,36,1907,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8516289088063,9.15244351590868,NA,398.5,144.3,689,1907,423.821589823,0.314957612565,-79.8516289088063,9.15244351590868,-24.51037467072024,-40.319889803758315,83.93368921424022,19.781000000000002,4.430027072975724,2.997480744088108,5.033912345903454,5.828174113659417,3.684268841556253,0.4743744779092208,-0.7457582314194711,0.4968103275065301,-0.6995469605223141
BEIPEN_1776.txt,0.549776435974191,9.5939321253641e-4,NA,0.553953422242847,1.7011888219898e-4,NA,2.26,32.227,88.4016965000002,411.640611818,12.967,BEIPEN_1776,1776,001776,1776,541.7539009455661,BEILPE,Beilschmiedia pendula,high,4,4,2,1,0,1,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2016,2011,2016,Lost lianas,567.8296091896229,NA,3.7,NA,3.6,4,5,alive,233354,156.99,2024-12-12,695,77,3921,0,NA,"Crown not visible but lianas climbing up trunk, very close to other tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8480618107273,9.15498922979964,completed,780.2,439.6,695,3921,895.522305697,0.480644463209,-79.8480618107273,9.15498922979964,-25.94993218127013,64.01382769372863,54.17539009455661,19.259999999999998,3.9922267480343683,2.562407668566747,4.481891160635922,6.020150667260635,3.47280461051459,0.5948641983703606,-0.5194221375197783,0.5976355230086573,-0.5147742041446107
BEIPEN_2496.txt,0.542090395735264,0.00100234417897492,NA,0.452923521061877,3.1688847907298e-4,NA,6.46,29.323,78.3630149999998,519.592050948833,15.612,BEIPEN_2496,2496,002496,2496,534.3032869559953,BEILPE,Beilschmiedia pendula,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,549.235455759787,NA,3.35,NA,3.45,4,4,alive,232996,120.79,2024-12-05,694,72,3513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8487906957975,9.15353194385843,NA,705.9,275.7,694,3513,757.829334349,0.339883817502,-79.8487906957975,9.15353194385843,-14.285181433770504,15.23813863637207,53.43032869559953,13.711,3.9783785378429437,2.7480398493183684,4.361352068599545,6.25304398627456,3.3783721910202114,0.5488081528949122,-0.6000063468227325,0.4675851720492446,-0.7601737606456932
BEIPEN_28496.txt,0.41955038609816,3.7772566329685e-4,NA,0.399220175349413,1.8438720916222e-4,NA,1.66,31.269,54.319765,239.282216411,10.358,BEIPEN_28496,28496,028496,28496,449.21324616282874,BEILPE,Beilschmiedia pendula,high,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2018;2019,2012,2012,2012,Lost lianas,499.762627780531,NA,1.7,NA,1.3,4,4,alive,233888,105.67,2024-12-17,700,94,4617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8466807729273,9.15404170093067,NA,935.6,340.3,700,4617,995.565894354,0.31638546224,-79.8466807729273,9.15404170093067,-14.911889368782568,-37.583051498804366,44.921324616282874,20.910999999999998,3.8049126177765844,2.3377591680017,3.9948881570260606,5.47764367711313,3.442627191425295,0.6960836588657886,-0.36228542635128963,0.6687454027951005,-0.4023518551206324
BEIPEN_56972.txt,0.321677775344523,2.9069917306387e-4,NA,0.327657536125837,1.6071251420582e-4,NA,1.72,27.285,16.286471,63.6549093423333,12.8,BEIPEN_56972,56972,056972,56972,291.9864793783906,BEILPE,Beilschmiedia pendula,high,4,2,4,2,4,4,NA,2,2,4,2,3,0,1,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,302.350294344463,NA,1.7,NA,1.6,4,5,alive,234098,34.62,2024-11-28,324,77,4020,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8478156719487,9.15479409425056,NA,808,419,324,4020,910.178553911,0.445925779936,-79.8478156719487,9.15479409425056,-10.103010862636095,34.13521361623914,29.19864793783906,14.485,3.3741224047035336,2.5494451709255714,2.790334763172002,4.153476452309206,3.306337100638195,0.9344610770364087,-0.06778530406533834,0.5308777716694154,-0.6332234694168816
BEIPEN_620.txt,0.929822105959089,0.00161384349918375,NA,0.558615305270519,6.7742247464e-4,NA,5.56,35.734,127.0386605,738.958624023167,15.424,BEIPEN_620,620,000620,620,687.4548677593614,BEILPE,Beilschmiedia pendula,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013,2013,2013,Lost lianas,708.5826027560327,NA,3.4,NA,3.2,4,5,alive,233065,159.71,2024-12-14,699,91,4621,0,NA,No direct infestation and crown not visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8467560555629,9.15483615563365,completed,924.2,427.8,699,4621,1018.40978,0.401056003544,-79.8467560555629,9.15483615563365,-36.13873153203656,-35.02914287767567,68.74548677593614,20.310000000000002,4.230411087496354,2.73592473786819,4.844491453520065,6.60524193023754,3.5761026165109757,0.5198013960751883,-0.6543084709853791,0.5683662618234735,-0.5649892409186821
BEIPEN_681.txt,0.443451899462823,3.0543567894674e-4,NA,0.437151760729313,2.181851746921e-4,NA,1.6,28.138,92.5181809999997,438.4222821405,10.537,BEIPEN_681,681,000681,681,466.9667009428211,BEILPE,Beilschmiedia pendula,high,4,3,4,3,4,4,4,4,4,2,3,4,4,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,497.87333402440896,NA,1.4,NA,1.3,4,4,alive,232259,170.13,2024-12-18,539,91,4520,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8468428355075,9.15467635078178,NA,915.3,409.8,539,4520,1002.8510009,0.388495198017,-79.8468428355075,9.15467635078178,-25.48452218787054,-17.888407882675722,46.69667009428211,17.601,3.843672857941626,2.3548928726173908,4.527405176556042,6.083182560392617,3.3371209759550213,0.6025697323425515,-0.5065518819866042,0.6255242021465633,-0.469165257343189
BROALI_3681.txt,0.597389864841772,0.0039408243300012,NA,0.967689748206149,4.1358316498136e-4,NA,4.72,42.778,276.01261,1311.881312214,30.057,BROALI_3681,3681,003681,3681,934.99993831293,BROSAL,Brosimum alicastrum,low,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,957.1583802607056,NA,5.8,NA,5.7,4,5,alive,233431,87.83,2024-12-19,704,58,2805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8500889409082,9.15209302901407,NA,569,111.6,704,2805,579.8409782,0.161212311264,-79.8500889409082,9.15209302901407,-19.69494665294883,-19.52053538330034,93.499993831293,12.721,4.537961370319163,3.4030955789452357,5.6204465530792636,7.179217502160463,3.7560239517432668,0.45751874676255716,-0.7819374185758965,0.29737248118191595,-1.2127697805691928
BROALI_4524.txt,0.878460740461183,0.0182606354339161,NA,0.978828608884574,0.00194802911439413,NA,6.64,42.474,539.309756999999,3333.64398282417,25.833,BROALI_4524,4524,004524,4524,998.954686470192,BROSAL,Brosimum alicastrum,low,0,2,0,1,1,1,1,0,0,0,0,0,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2014;2015;2016;2017,2012,2017,Lost lianas,NA,NA,7.3,NA,7.2,4,5,alive,3041,NA,2024-11-28,703,49,2316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8509561717694,9.15411273544242,NA,465.8,331.4,703,2316,571.660388692,0.585915880866,-79.8509561717694,9.15411273544242,-38.16588968781264,-16.5340260244829,99.8954686470192,16.641,4.604124325737065,3.2516527443821377,6.2902900941505955,8.111821273812954,3.748892124020107,0.4251844510593563,-0.8552322017169585,0.3917926260771295,-0.9370225942789001
CASESY_147565.txt,0.197800971550986,1.8733679616597e-4,NA,0.197800971550986,1.8733679616597e-4,NA,1.3,13.0070001482964,8.09297749999998,16.2379936027857,9.75699996948243,CASESY_147565,147565,147565,147565,211.53452508926975,CASESY,Casearia sylvestris,low,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,NA,NA,1.4,NA,1.3,NA,NA,dead,805,NA,2022-12-28,432,49,2316,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8510025876087,9.15416415008378,NA,460.5,336.9,432,2316,570.580283571,0.59915541332,-79.8510025876087,9.15416415008378,-33.48203110153446,-22.509708470628254,21.153452508926975,3.25000017881397,3.0518031313629845,2.2779849729980515,2.090996710329295,2.7873537804745223,2.56548768548288,0.6148878128904638,-0.48631544588010445,0.24986546796031525,-1.3868326341215522
CASSEL_263536.txt,0.202960709427518,1.7939418662553e-4,NA,0.201770517437508,9.74460956086733e-5,NA,5.86,23.8899993896484,63.1505835000001,326.269222829644,16.4599995613098,CASSEL_263536,263536,263536,263536,225.36679688196537,CASSEL,Cassipourea elliptica,low,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,243.48311084347677,NA,1.4,247,1.3,4,3,alive,232795,115.04,2024-11-19,707,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8550447719557,9.15505032784301,NA,13.1,419,707,20,419.204735183,1.50707881546,-79.8550447719557,9.15505032784301,7.7352834319693216,-39.40677394762531,22.536679688196536,7.429999828338598,3.115144190227382,2.800933168597028,4.145522088658802,5.787722877451788,3.173459935789304,1.0600496488469264,0.05831574556192211,0.3110087910491131,-1.1679341001634593
CAVPLA_3031.txt,0.678622307907488,3.1997652782938e-4,NA,0.678622307907488,3.1997652782938e-4,NA,1.3,30.008,75.6145155000003,152.051693956833,6.507,CAVPLA_3031,3031,003031,3031,716.746884428713,CAVAPL,Cavanillesia platanifolia,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,743.2925864156942,NA,1.7,NA,1.3,4,3,alive,233417,111.22,2024-12-04,709,65,3211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8493852519795,9.15315305658725,NA,642.1,231.5,709,3211,682.557440806,0.313566999517,-79.8493852519795,9.15315305658725,-42.85469669766792,30.20024264954789,71.6746884428713,23.500999999999998,4.272137664956656,1.8728785205128469,4.325648268723342,5.024220554849431,3.401464012779586,0.41866941666468543,-0.8706736521770697,0.783157824580112,-0.24442103934334494
CAVPLA_3603.txt,1.47864579043533,0.00357957643027012,NA,1.32135316805463,0.0013078337830748,NA,5.26,40.481,211.345136,678.784514957,17.971,CAVPLA_3603,3603,003603,3603,1490.3219442265954,CAVAPL,Cavanillesia platanifolia,low,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013,2013,2013,Lost lianas,1594.3458129796315,NA,3.25,NA,3.35,4,5,alive,233901,83.91,2024-12-11,708,58,2906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8499109257241,9.15220707015464,NA,588.1,124.9,708,2906,601.216782866,0.176806695675,-79.8499109257241,9.15220707015464,-40.088570899671936,-31.641255222668676,149.03219442265953,22.51,5.0041623525564445,2.888759347549885,5.353492512790084,6.520303720720666,3.7008327282313944,0.27162587356926876,-1.3033296243250498,0.5560633383562659,-0.5868730733127537
CECINS_633195.txt,0.456707929840493,0.00159856569280233,NA,0.416615685106583,1.9538184165382e-4,NA,3.46,27.873,92.7151820000002,266.8900267305,9.911,CECINS_633195,633195,633195,633195,428.99991740450895,CECRIN,Cecropia insignis,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,432.36740843903294,NA,3.5,NA,3.4,3,5,alive,233489,37.24,2024-12-05,723,68,3315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8491470103595,9.15385405065373,NA,665.5,309.9,723,3315,734.117333946,0.403341460646,-79.8491470103595,9.15385405065373,-51.512508528357785,2.8359589463115356,42.89999174045089,17.962000000000003,3.7588716334036705,2.2936452514245715,4.529532234782329,5.586836688647868,3.3276584783272853,0.6497204048111327,-0.4312131550763853,0.6444229182362861,-0.4394000630785271
CECRIN_440922.txt,0.3320063524195844,0.00113788108420133,NA,0.3303781065191563,2.1033473785132792e-4,NA,4.48,24.494999051094076,49.65619699999966,129.0434329941657,12.2639989852905,CECRIN_440922,440922,440922,440922,325.61052602357194,CECRIN,Cecropia insignis,low,0,1,0,2,0,0,0,1,1,1,0,1,2,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2014;2018;2019,2012,2018,Persistently infested,334.8548693179717,NA,3.3,NA,3,2,4,alive,232518,64.4,2024-12-12,444,77,4020,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8478336640752,9.15474948728726,NA,806.2,414,444,4020,906.286069627,0.441942412479,-79.8478336640752,9.15474948728726,-13.98062833634708,30.511833526906425,32.561052602357194,12.231000065803576,3.483116868694022,2.50666805883064,3.9051231963984647,4.860149037571608,3.1984689763517773,0.7522790909198313,-0.2846478923422443,0.499326415171152,-0.6944952584664864
CECRIN_613049.txt,0.390609445597391,6.0691206107304e-4,NA,0.330533713499864,1.6002917725772e-4,NA,2.32,21.8670007288456,58.4965619999998,242.661953539482,14.2960004806519,CECRIN_613049,613049,613049,613049,306.8279600903433,CECRIN,Cecropia insignis,low,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,2014;2015,2014,2015,Lost lianas,NA,NA,3.2,NA,3.1,NA,NA,dead,406,NA,2024-11-15,717,23,1305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8528536646737,9.15213853764048,NA,265.2,105.8,717,1305,285.525270335,0.347133091478,-79.8528536646737,9.15213853764048,-31.52190402366529,17.297047238913535,30.68279600903433,7.5710002481937,3.4237021069304605,2.659979811478552,4.068967983280059,5.491669337112553,3.084978684399031,0.7126795329345806,-0.33872342253142995,0.346229478019201,-1.060653492495706
