file_name,PAI_tree_only,slices_occupied,crown_height_m,elapsed_s,tag,PAI_combined,sbpltnm,Species,DBH,Quadrant,subqu,Lianas,Illumination,Nota,infest_cat,infest_bin,dbh_cm,log_dbh
TRI2TU_166172,8.53793924955331,276,13.8,0.603707075119019,166172,13.5477095301223,36,Trichilia tuberculata,203,1907,44,5,5,NA,Light,Infested,20.3,3.0106208860477417
TRI2TU_166340,3.56063291139241,408,20.4,0.382179975509644,166340,8.44686594479183,36,Trichilia tuberculata,260,1908,44,0,100,NA,None,None,26,3.258096538021482
TRI2TU_1773,6.37444145658263,331,16.55,1.73029398918152,1773,8.25105698324022,77,Trichilia tuberculata,440,3921,44,0,90,NA,None,None,44,3.784189633918261
TRI2TU_1783,6.09915648115185,424,21.2,2.23339295387268,1783,10.0212005413582,77,Trichilia tuberculata,496,3920,34,0,100,NA,None,None,49.6,3.903990833730882
TRI2TU_17999,8.75949263502455,155,7.75,0.182718992233276,17999,5.62813620071685,82,Trichilia tuberculata,245,4214,34,85,5,NA,Heavy,Infested,24.5,3.1986731175506815
TRI2TU_18094,7.96656525707332,324,16.2,1.16905403137207,18094,8.6344280240832,82,Trichilia tuberculata,231,4215,22,0,0,NA,None,None,23.1,3.139832617527748
TRI2TU_18136,11.7527235772358,241,12.05,1.38110089302063,18136,11.2404475043029,82,Trichilia tuberculata,210,4215,42,0,0,NA,None,None,21,3.044522437723423
TRI2TU_181738,4.22947326279668,368,18.45,1.15606713294983,181738,11.1922764227642,31,Trichilia tuberculata,483,1608,42,100,100,NA,Heavy,Infested,48.3,3.877431560658527
TRI2TU_191898,4.5455436935413696,294,14.7,0.714465141296387,191898,9.35137315152679,24,Trichilia tuberculata,253,1410,24,0,25,NA,None,None,25.3,3.2308043957334744
TRI2TU_192071,1.70997175141243,143,7.15,0.0934622287750244,192071,1.97868852459016,24,Trichilia tuberculata,201,1411,24,0,100,NA,None,None,20.1,3.0007198150650303
TRI2TU_198486,3.2917109929078,187,9.35,0.270554065704346,198486,4.60597911741529,24,Trichilia tuberculata,334,1311,13,0,100,NA,None,None,33.4,3.5085558999826545
TRI2TU_211196,2.0510305958132,293,14.65,0.164659976959229,211196,8.28406768837803,19,Trichilia tuberculata,232,1007,11,75,5,NA,Heavy,Infested,23.2,3.1441522786722644
TRI2TU_212939,7.29446331521739,331,16.6,0.795898914337158,212939,11.3237664875427,20,Trichilia tuberculata,227,1015,12,5,10,NA,Light,Infested,22.7,3.122364924487357
TRI2TU_213134,6.9267219863905,297,14.85,0.86053204536438,213134,12.0214747084976,20,Trichilia tuberculata,410,1015,41,0,100,NA,None,None,41,3.713572066704308
TRI2TU_2170,2.78488116586265,328,16.4,0.641849040985107,2170,6.59960953346856,74,Trichilia tuberculata,610,3711,23,20,100,NA,Light,Infested,61,4.110873864173311
TRI2TU_2463,7.77983746672271,247,12.35,0.59794020652771,2463,13.7251788662631,69,Trichilia tuberculata,383,3517,14,50,100,NA,Light,Infested,38.3,3.6454498961866
TRI2TU_2475,5.11214480874317,302,15.1,1.02745819091797,2475,9.62194444444444,69,Trichilia tuberculata,388,3517,31,0,5,NA,None,None,38.8,3.6584202466292277
TRI2TU_2683,4.89796016704144,350,17.5,1.14318799972534,2683,9.01137728007389,68,Trichilia tuberculata,415,3414,21,0,100,NA,None,None,41.5,3.7256934272366524
TRI2TU_2842,5.45116570432509,192,9.6,0.251989126205444,2842,9.34686128182616,68,Trichilia tuberculata,262,3314,42,60,100,NA,Heavy,Infested,26.2,3.265759410767051
TRI2TU_2845,4.25578387605042,216,10.85,0.529175996780396,2845,6.4245492371706,68,Trichilia tuberculata,358,3314,42,0,100,NA,None,None,35.8,3.5779478934066544
TRI2TU_2857,5.02120012183978,348,17.4,1.17615008354187,2857,8.7492054958184,65,Trichilia tuberculata,363,3312,43,5,5,NA,Light,Infested,36.3,3.591817741270805
TRI2TU_4358,5.78903774289985,358,17.9,0.975131034851074,4358,10.3405844155844,51,Trichilia tuberculata,358,2409,32,0,50,NA,None,None,35.8,3.5779478934066544
TRI2TU_4726,2.028559733514,280,14.05,0.241738796234131,4726,5.53778250167823,49,Trichilia tuberculata,495,2216,23,20,100,NA,Light,Infested,49.5,3.901972669574645
TRI2TU_508,7.08063969982612,307,15.35,1.06668996810913,508,19.1699404761905,92,Trichilia tuberculata,383,4604,22,90,5,NA,Heavy,Infested,38.3,3.6454498961866
TRI2TU_517,4.2702394005848,190,9.5,0.348773002624512,517,7.41133380215659,92,Trichilia tuberculata,397,4605,34,0,100,NA,None,None,39.7,3.681351187693145
TRI2TU_5216,7.84929025198334,381,19.05,1.22985792160034,5216,16.0070952380952,36,Trichilia tuberculata,345,1908,23,100,5,NA,Heavy,Infested,34.5,3.5409593240373143
TRI2TU_5219,5.08312101910828,336,16.8,1.2105278968811,5219,9.15623209830916,36,Trichilia tuberculata,448,1907,44,0,70,NA,None,None,44.8,3.8022081394209395
TRI2TU_5220,6.20451656975821,374,18.7,1.21466183662415,5220,9.63194681861349,36,Trichilia tuberculata,412,1907,33,0,50,NA,None,None,41.2,3.7184382563554808
TRI2TU_5224,6.89707471441803,264,13.2,0.547785043716431,5224,13.0704895531493,36,Trichilia tuberculata,292,1907,31,100,25,sub:correcto(1,Heavy,Infested,29.2,3.374168709274236
TRI2TU_58410,5.74894972218458,193,9.65,0.318317174911499,58410,8.6618778280543,77,Trichilia tuberculata,226,4020,44,70,100,NA,Heavy,Infested,22.6,3.1179499062782403
TRI2TU_594,3.4375654035199,393,19.65,0.694121122360229,594,7.69712224512447,94,Trichilia tuberculata,310,4617,13,5,0,NA,Light,Infested,31,3.4339872044851463
TRI2TU_5944,3.73034618888552,232,11.65,0.346463918685913,5944,8.15823365953848,23,Trichilia tuberculata,310,1404,31,0,100,NA,None,None,31,3.4339872044851463
TRI2TU_5989,5.23674673711718,372,18.6,1.44739818572998,5989,9.97059963520292,24,Trichilia tuberculata,334,1410,13,0,5,NA,None,None,33.4,3.5085558999826545
TRI2TU_614,3.12238827838828,310,15.65,0.614810943603516,614,6.36074287732517,91,Trichilia tuberculata,402,4620,32,0,100,NA,None,None,40.2,3.6938669956249757
TRI2TU_63940,7.02144338380514,342,17.1,1.45235204696655,63940,9.54885853658537,77,Trichilia tuberculata,393,3920,23,25,100,NA,Light,Infested,39.3,3.6712245188752153
TRI2TU_63996,7.25938301282051,333,16.65,1.00736212730408,63996,10.5719072164948,77,Trichilia tuberculata,239,3920,44,5,50,NA,Light,Infested,23.9,3.173878458937465
TRI2TU_64084,6.11873631840796,263,13.15,0.312011003494263,64084,11.3949215686275,77,Trichilia tuberculata,206,3921,14,0,5,NA,None,None,20.6,3.0252910757955354
TRI2TU_6533,9.29390749601276,318,15.9,1.09585189819336,6533,12.7625686813187,20,Trichilia tuberculata,310,1114,14,0,0,NA,None,None,31,3.4339872044851463
TRI2TU_6744,5.23789495798319,311,15.55,1.1479709148407,6744,9.29293557422969,20,Trichilia tuberculata,425,1014,12,0,0,NA,None,None,42.5,3.7495040759303713
TRI2TU_6751,11.7927509688379,534,26.7,2.26716995239258,6751,16.7159551986475,20,Trichilia tuberculata,340,1015,31,0,5,NA,None,None,34,3.5263605246161616
TRI2TU_6755,5.18743018038641,298,14.9,0.602123975753784,6755,9.35600655260284,20,Trichilia tuberculata,396,1015,13,0,5,a lot of lianas on the stem,None,None,39.6,3.6788291182604347
TRI2TU_6756,7.39010592742844,329,16.45,0.413393974304199,6756,12.3980295566502,20,Trichilia tuberculata,285,1015,13,5,100,NA,Light,Infested,28.5,3.349904087274605
TRI2TU_7598,5.78564226017442,398,20,1.25111293792725,7598,13.4529715762274,11,Trichilia tuberculata,423,506,12,10,100,NA,Light,Infested,42.3,3.744787086052232
TRI2TU_77018,3.65475768872321,317,15.85,0.275796890258789,77018,11.2135707762557,72,Trichilia tuberculata,256,3612,14,0,100,only lianas on the stem,None,None,25.6,3.242592351485517
TRI2TU_82137,3.4374838860893,176,8.8,0.282231092453003,82137,6.33537556247837,72,Trichilia tuberculata,275,3512,43,0,100,NA,None,None,27.5,3.3141860046725258
TRI2TU_82699,8.74465838509317,367,18.35,1.59250092506409,82699,10.8658507783145,69,Trichilia tuberculata,234,3516,43,0,0,NA,None,None,23.4,3.152736022363656
TRI2TU_82724,7.18552592592593,232,11.6,1.71347713470459,82724,10.1035337423313,69,Trichilia tuberculata,316,3516,41,0,5,NA,None,None,31.6,3.4531571205928664
TRI2TU_82836,4.0954152950718,306,15.3,0.966296911239624,82836,8.69750966079863,69,Trichilia tuberculata,453,3517,43,0,100,NA,None,None,45.3,3.8133070324889884
TRI2TU_8517,3.77826507720055,285,14.25,0.470248937606812,8517,9.79070512820513,1,Trichilia tuberculata,422,21,43,100,95,NA,Heavy,Infested,42.2,3.742420221041966
TRI2TU_92228,6.43093333333333,314,15.7,0.663826942443848,92228,11.5121547619048,65,Trichilia tuberculata,227,3311,13,45,100,NA,Light,Infested,22.7,3.122364924487357
TRI2TU_92451,5.77192212433771,329,16.45,0.665631055831909,92451,11.2066290726817,65,Trichilia tuberculata,209,3312,23,0,5,NA,None,None,20.9,3.039749158970765
TRI2TU_92568,4.20527950310559,246,12.35,0.206032991409302,92568,9.72775135869565,65,Trichilia tuberculata,228,3312,44,10,5,NA,Light,Infested,22.8,3.126760535960395
TRI2TU_97370,8.43686972326454,265,13.25,0.886298894882202,97370,12.9396283391405,65,Trichilia tuberculata,230,3212,21,0,20,NA,None,None,23,3.1354942159291497
TRI2TU_99492,3.51153846153846,158,7.9,0.239912033081055,99492,6.26198854337152,64,Trichilia tuberculata,335,3223,24,100,100,NA,Heavy,Infested,33.5,3.5115454388310208
TRI2TU_99567,5.15416,299,14.95,0.364825010299683,99567,8.47232178414974,64,Trichilia tuberculata,237,3223,33,90,95,NA,Heavy,Infested,23.7,3.1654750481410856
TRI2TU_99598,3.30401191193201,257,12.85,0.585903167724609,99598,7.00173402694411,64,Trichilia tuberculata,312,3223,44,100,100,NA,Heavy,Infested,31.2,3.4404180948154366
TRI2TU_99708,4.74060913705584,215,10.75,0.474633932113647,99708,9.18999131567521,64,Trichilia tuberculata,241,3224,14,25,10,NA,Light,Infested,24.1,3.1822118404966093
TRIPCU_18082,2.34217188540973,264,13.2,0.228486061096191,18082,4.14085294117647,82,Triplaris cumingiana,293,4215,14,0,100,NA,None,None,29.3,3.3775875160230218
TRIPCU_211619,4.85758434106838,206,10.45,0.301681041717529,211619,9.91246950782035,19,Triplaris cumingiana,212,1008,41,0,90,NA,None,None,21.2,3.054001181677967
TRIPCU_3605,0.384986740597879,275,13.75,0.117947816848755,3605,0.827297297297297,58,Triplaris cumingiana,273,2906,41,0,100,NA,None,None,27.3,3.3068867021909143
TRIPCU_64026,3.07522572469507,225,11.35,0.156678199768066,64026,5.78518518518519,77,Triplaris cumingiana,279,3920,41,0,100,NA,None,None,27.9,3.32862668882732
TRIPCU_67044,0.408300339366516,226,11.75,0.0911250114440918,67044,0.910500410172272,74,Triplaris cumingiana,390,3810,41,0,100,NA,None,None,39,3.6635616461296463
TRIPCU_92300,4.40388957816377,168,8.4,0.20187520980835,92300,7.25600907029478,65,Triplaris cumingiana,282,3311,32,100,0,NA,Heavy,Infested,28.2,3.339321977944068
TROPHI_180817,6.95070862626939,349,17.45,1.04015898704529,180817,12.4156553398058,28,Trophis racemosa,280,1604,12,0,5,NA,None,None,28,3.332204510175204
TURPOC_87652,5.50221408055725,301,15.05,0.703133106231689,87652,13.1773399014778,68,Turpinia occidentalis,586,3415,23,5,70,NA,Light,Infested,58.6,4.070734696582967
VIROSE_18167,4.40571268775967,200,10,0.363041877746582,18167,5.11342139595564,82,Virola sebifera,215,4214,22,0,15,NA,None,None,21.5,3.068052935133617
VIROSE_18197,3.22716476373031,188,9.4,0.431057214736938,18197,2.5462962962963,82,Virola sebifera,267,4214,31,0,25,NA,None,None,26.7,3.2846635654062037
VIROSE_2507,2.78523410852713,161,8.05,0.144376993179321,2507,4.79836385836386,72,Virola sebifera,321,3512,44,0,100,NA,None,None,32.1,3.4688560301359703
VIROSE_258611,2.12056628621598,100,5,0.068371057510376,258611,5.24190476190476,1,Virola sebifera,229,120,31,100,50,NA,Heavy,Infested,22.9,3.131136910560194
VIROSE_258702,4.47337603519669,197,9.85,0.319679021835327,258702,6.69576174112257,1,Virola sebifera,202,121,31,5,95,NA,Light,Infested,20.2,3.005682604407159
VIROSE_263675,3.64472406181015,365,18.25,0.334079027175903,263675,9.39708306911858,1,Virola sebifera,252,21,31,95,90,NA,Heavy,Infested,25.2,3.2268439945173775
VIROSE_3560,3.3970046854083,291,14.55,0.359033107757568,3560,6.1326455026455,59,Virola sebifera,324,2912,41,75,100,NA,Heavy,Infested,32.4,3.4781584227982836
VIROSE_43966,4.24266284061217,257,12.85,0.687768936157227,43966,8.34772303098171,59,Virola sebifera,317,2912,23,5,5,NA,Light,Infested,31.7,3.456316680883235
VIROSE_4525,3.17268052131032,320,16,0.328330039978027,4525,8.00743355481728,49,Virola sebifera,298,2316,33,10,5,NA,Light,Infested,29.8,3.3945083935113587
VIROSE_57083,4.68997557997558,238,11.9,0.258382081985474,57083,6.45752380952381,77,Virola sebifera,226,4021,41,0,5,NA,None,None,22.6,3.1179499062782403
VIROSE_626,8.36361842105263,344,17.2,0.318301916122437,626,9.28779761904762,91,Virola sebifera,317,4621,32,100,100,NA,Heavy,Infested,31.7,3.456316680883235
VIROSE_72126,2.79651974132063,142,7.15,0.117687940597534,72126,4.73874663072776,74,Virola sebifera,212,3711,24,100,5,NA,Heavy,Infested,21.2,3.054001181677967
VIROSE_87425,4.43871710526316,142,7.1,0.280220031738281,87425,6.34956666666667,68,Virola sebifera,200,3414,13,20,90,NA,Light,Infested,20,2.995732273553991
VIROSE_92241,2.7551433493294,118,5.9,0.122529983520508,92241,4.93399784482759,65,Virola sebifera,207,3312,21,0,5,NA,None,None,20.7,3.0301337002713233
VIROSE_92519,2.52996216030272,246,12.3,0.205451965332031,92519,5.69676356589147,65,Virola sebifera,234,3312,21,0,10,NA,None,None,23.4,3.152736022363656
VIROSE_99804,4.08437044334975,126,6.3,0.263571977615356,99804,7.50582191780822,64,Virola sebifera,242,3224,34,100,75,NA,Heavy,Infested,24.2,3.186352633162641
VIROSU_27972,2.75155934302288,236,11.8,0.453037977218628,27972,3.40943713450292,94,Virola surinamensis,492,4616,11,0,100,NA,None,None,49.2,3.8958936234982624
VIROSU_34090,6.27885331347729,301,15.05,1.06462287902832,34090,8.75972517730496,91,Virola surinamensis,442,4520,21,0,5,NA,None,None,44.2,3.7887247890836524
VIROSU_42267,3.65979817897118,275,13.75,1.19038701057434,42267,3.34794871794872,82,Virola surinamensis,577,4314,14,0,100,NA,None,None,57.7,4.055257173514054
VIROSU_588,2.88853469899666,377,18.85,1.37633585929871,588,3.44171171171171,94,Virola surinamensis,782,4616,43,0,100,NA,None,None,78.2,4.359269647551265
VIROSU_5894,4.8104058755315,199,10,0.48743200302124,5894,10.7297101449275,28,Virola surinamensis,457,1504,41,100,100,NA,Heavy,Infested,45.7,3.822098297900159
VOCHFE_198534,1.32401851392677,219,10.95,0.342070817947388,198534,2.21276814575375,24,Vochysia ferruginea,562,1311,31,0,100,NA,None,None,56.2,4.028916756899646
VOCHFE_618074,3.42025004067907,146,7.3,0.240354061126709,618074,5.73633547008547,36,Vochysia ferruginea,220,1808,14,0,100,NA,None,None,22,3.091042453358316
XYL1MA_2867,7.68707101765523,299,14.95,0.542853116989136,2867,12.7489585399722,65,Xylopia macrantha,302,3311,32,100,75,NA,Heavy,Infested,30.2,3.407841924380824
XYL1MA_93038,7.37862745098039,158,7.9,0.417897939682007,93038,8.39446929039952,68,Xylopia macrantha,206,3314,42,5,75,NA,Light,Infested,20.6,3.0252910757955354
ZANTBE_633201,3.1892439862543,100,5,0.0999400615692139,633201,1.97088512241055,68,Zanthoxylum ekmanii,288,3315,32,100,100,NA,Heavy,Infested,28.8,3.3603753871419
ZANTBE_700477,2.60685370635299,194,9.75,0.243652105331421,700477,3.85562941859238,1,Zanthoxylum ekmanii,235,20,23,0,100,NA,None,None,23.5,3.1570004211501135
ZANTBE_832380,2.09799368088468,182,9.1,0.231157064437866,832380,3.43821273066556,65,Zanthoxylum ekmanii,200,3212,32,0,100,NA,None,None,20,2.995732273553991
ZANTP1_416186,1.09593596059113,154,8.3,0.0634241104125977,416186,1.64444444444444,31,Zanthoxylum panamense,298,1607,11,100,100,NA,Heavy,Infested,29.8,3.3945083935113587
ZANTP1_434210,2.69010364163306,212,10.6,0.473156929016113,434210,4.3195625,68,Zanthoxylum panamense,294,3415,13,0,100,NA,None,None,29.4,3.380994674344636
ZANTP1_515072,5.38057142857143,272,13.6,0.232812881469727,515072,12.4935555555556,28,Zanthoxylum panamense,325,1505,23,100,100,NA,Heavy,Infested,32.5,3.481240089335692
ZANTP1_515100,1.6147677876916,276,14.2,0.235570192337036,515100,3.69393322014714,28,Zanthoxylum panamense,330,1505,33,0,100,NA,None,None,33,3.4965075614664802
ZANTPR_263448,3.8079673460238,403,20.15,0.908291816711426,263448,6.91152263374486,1,Zanthoxylum acuminatum,360,20,22,5,100,NA,Light,Infested,36,3.58351893845611
